#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,C-41211,A,A12,-1,-1,3,4,561,Administrative and support services,Services administratifs et services de soutien
Program,D-51211,A,A12,-1,-1,1,80,624,Social assistance,Assistance sociale
Program,D-51211,A,A12,-1,-1,2,16,611,Educational services,Services d'enseignement
Program,D-51211,A,A12,-1,-1,3,1,814,Private households,Ménages privés
Program,D-51211,A,A12,-1,-1,4,1,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-51211,A,A12,-1,-1,5,0,561,Administrative and support services,Services administratifs et services de soutien
Program,D-51228,A,A12,-1,-1,1,81,611,Educational services,Services d'enseignement
Program,D-51228,A,A12,-1,-1,2,12,624,Social assistance,Assistance sociale
Program,D-51228,A,A12,-1,-1,3,3,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-51228,A,A12,-1,-1,4,1,561,Administrative and support services,Services administratifs et services de soutien
Program,D-51228,A,A12,-1,-1,4,1,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-51228,A,A12,-1,-1,4,1,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-51228,A,A12,-1,-1,4,1,912,Provincial and territorial public administration,Administrations publiques provinciales et territoriales
Program,D-51237,A,A12,-1,-1,1,56,611,Educational services,Services d'enseignement
Program,D-51237,A,A12,-1,-1,2,23,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-51237,A,A12,-1,-1,3,13,624,Social assistance,Assistance sociale
Program,D-51237,A,A12,-1,-1,4,2,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-51237,A,A12,-1,-1,5,1,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-51237,A,A12,-1,-1,5,1,721,Accommodation services,Services d'hébergement
Program,D-51237,A,A12,-1,-1,5,1,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-51237,A,A12,-1,-1,5,1,814,Private households,Ménages privés
Program,D-51237,A,A12,-1,-1,5,1,911,Federal government public administration,Administration publique fédérale
Program,G-71205,A,A12,-1,-1,1,88,611,Educational services,Services d'enseignement
Program,G-71205,A,A12,-1,-1,2,13,622,Hospitals,Hôpitaux
Program,G-71206,A,A12,-1,-1,1,96,611,Educational services,Services d'enseignement
Program,G-71206,A,A12,-1,-1,2,4,624,Social assistance,Assistance sociale
Program,G-71212,A,A12,-1,-1,1,100,624,Social assistance,Assistance sociale
Program,G-71214,A,A12,-1,-1,1,81,624,Social assistance,Assistance sociale
Program,G-71214,A,A12,-1,-1,2,6,611,Educational services,Services d'enseignement
Program,G-71214,A,A12,-1,-1,3,3,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-71214,A,A12,-1,-1,3,3,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-71214,A,A12,-1,-1,3,3,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,G-71214,A,A12,-1,-1,3,3,814,Private households,Ménages privés
Program,G-71225,A,A12,-1,-1,1,64,624,Social assistance,Assistance sociale
Program,G-71225,A,A12,-1,-1,2,28,611,Educational services,Services d'enseignement
Program,G-71225,A,A12,-1,-1,3,3,561,Administrative and support services,Services administratifs et services de soutien
Program,G-71225,A,A12,-1,-1,3,3,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,G-71225,A,A12,-1,-1,3,3,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,G-71228,A,A12,-1,-1,1,94,611,Educational services,Services d'enseignement
Program,G-71228,A,A12,-1,-1,2,6,624,Social assistance,Assistance sociale
Program,A-60701,A,A13,-1,-1,1,35,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,A-60701,A,A13,-1,-1,2,30,624,Social assistance,Assistance sociale
Program,A-60701,A,A13,-1,-1,3,20,611,Educational services,Services d'enseignement
Program,A-60701,A,A13,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,A-60701,A,A13,-1,-1,5,3,622,Hospitals,Hôpitaux
Program,B-80701,A,A13,-1,-1,1,64,624,Social assistance,Assistance sociale
Program,B-80701,A,A13,-1,-1,2,23,611,Educational services,Services d'enseignement
Program,B-80701,A,A13,-1,-1,3,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,B-80701,A,A13,-1,-1,4,2,445,Food and beverage stores,Magasins d'alimentation
Program,B-80701,A,A13,-1,-1,4,2,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,B-80701,A,A13,-1,-1,4,2,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,B-80701,A,A13,-1,-1,4,2,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,C-41641,A,A14,-1,-1,1,50,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,C-41641,A,A14,-1,-1,1,50,624,Social assistance,Assistance sociale
Program,C-59650,A,A14,-1,-1,1,27,624,Social assistance,Assistance sociale
Program,C-59650,A,A14,-1,-1,2,18,561,Administrative and support services,Services administratifs et services de soutien
Program,C-59650,A,A14,-1,-1,2,18,611,Educational services,Services d'enseignement
Program,C-59650,A,A14,-1,-1,4,9,238,Specialty trade contractors,Entrepreneurs spécialisés
Program,C-59650,A,A14,-1,-1,4,9,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,C-59650,A,A14,-1,-1,4,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-59650,A,A14,-1,-1,4,9,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-51641,A,A14,-1,-1,1,40,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-51641,A,A14,-1,-1,2,31,624,Social assistance,Assistance sociale
Program,D-51641,A,A14,-1,-1,3,19,611,Educational services,Services d'enseignement
Program,D-51641,A,A14,-1,-1,4,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-51641,A,A14,-1,-1,5,1,622,Hospitals,Hôpitaux
Program,A-62203,A,A15,-1,-1,1,100,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,A-62209,A,A15,-1,-1,1,73,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,A-62209,A,A15,-1,-1,2,5,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,A-62209,A,A15,-1,-1,3,4,611,Educational services,Services d'enseignement
Program,A-62209,A,A15,-1,-1,4,3,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,A-62209,A,A15,-1,-1,4,3,561,Administrative and support services,Services administratifs et services de soutien
Program,A-62209,A,A15,-1,-1,4,3,624,Social assistance,Assistance sociale
Program,A-62211,A,A15,-1,-1,1,30,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,A-62211,A,A15,-1,-1,2,15,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,A-62211,A,A15,-1,-1,3,10,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,A-62211,A,A15,-1,-1,4,7,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,A-62211,A,A15,-1,-1,5,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-62211,A,A15,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,A-62211,A,A15,-1,-1,5,4,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,B-82206,A,A15,-1,-1,1,50,622,Hospitals,Hôpitaux
Program,B-82206,A,A15,-1,-1,1,50,624,Social assistance,Assistance sociale
Program,C-42203,A,A15,-1,-1,1,100,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,C-42209,A,A15,-1,-1,1,55,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,C-42209,A,A15,-1,-1,2,9,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Program,C-42209,A,A15,-1,-1,2,9,452,General merchandise stores,Magasins de marchandises diverses
Program,C-42209,A,A15,-1,-1,2,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-42209,A,A15,-1,-1,2,9,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-42209,A,A15,-1,-1,2,9,811,Repair and maintenance,Réparation et entretien
Program,D-52203,A,A15,-1,-1,1,30,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-52203,A,A15,-1,-1,2,25,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-52203,A,A15,-1,-1,3,11,624,Social assistance,Assistance sociale
Program,D-52203,A,A15,-1,-1,4,6,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-52203,A,A15,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,D-52206,A,A15,-1,-1,1,51,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-52206,A,A15,-1,-1,2,23,624,Social assistance,Assistance sociale
Program,D-52206,A,A15,-1,-1,3,10,622,Hospitals,Hôpitaux
Program,D-52206,A,A15,-1,-1,4,7,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-52206,A,A15,-1,-1,5,4,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,D-52209,A,A15,-1,-1,1,72,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-52209,A,A15,-1,-1,2,10,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,D-52209,A,A15,-1,-1,3,4,611,Educational services,Services d'enseignement
Program,D-52209,A,A15,-1,-1,4,2,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,D-52209,A,A15,-1,-1,4,2,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-52211,A,A15,-1,-1,1,29,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-52211,A,A15,-1,-1,1,29,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,D-52211,A,A15,-1,-1,3,14,611,Educational services,Services d'enseignement
Program,D-52211,A,A15,-1,-1,3,14,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-52211,A,A15,-1,-1,3,14,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-52219,A,A15,-1,-1,1,36,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-52219,A,A15,-1,-1,2,21,611,Educational services,Services d'enseignement
Program,D-52219,A,A15,-1,-1,3,14,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Program,D-52219,A,A15,-1,-1,4,7,561,Administrative and support services,Services administratifs et services de soutien
Program,D-52219,A,A15,-1,-1,4,7,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-52219,A,A15,-1,-1,4,7,624,Social assistance,Assistance sociale
Program,D-52219,A,A15,-1,-1,4,7,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-52220,A,A15,-1,-1,1,74,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
