#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Program,D-51913,A,A02,-1,-1,1,22,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,D-51913,A,A02,-1,-1,1,22,611,Educational services,Services d'enseignement
Program,D-51913,A,A02,-1,-1,1,22,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-51913,A,A02,-1,-1,4,11,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,D-51913,A,A02,-1,-1,4,11,712,Heritage institutions,Établissements du patrimoine
Program,D-51913,A,A02,-1,-1,4,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51914,A,A02,-1,-1,1,21,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51914,A,A02,-1,-1,2,12,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-51914,A,A02,-1,-1,3,10,445,Food and beverage stores,Magasins d'alimentation
Program,D-51914,A,A02,-1,-1,4,6,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-51914,A,A02,-1,-1,5,4,441,Motor vehicle and parts dealers,Concessionnaires de véhicules et de pièces automobiles
Program,D-51914,A,A02,-1,-1,5,4,443,Electronics and appliance stores,Magasins d'appareils électroniques et ménagers
Program,D-51914,A,A02,-1,-1,5,4,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51914,A,A02,-1,-1,5,4,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,D-51914,A,A02,-1,-1,5,4,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51914,A,A02,-1,-1,5,4,561,Administrative and support services,Services administratifs et services de soutien
Program,D-51914,A,A02,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,D-51914,A,A02,-1,-1,5,4,811,Repair and maintenance,Réparation et entretien
Program,D-51919,A,A02,-1,-1,1,52,611,Educational services,Services d'enseignement
Program,D-51919,A,A02,-1,-1,2,19,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-51919,A,A02,-1,-1,3,14,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51919,A,A02,-1,-1,4,5,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51919,A,A02,-1,-1,4,5,487,Scenic and sightseeing transportation,Transport de tourisme et d'agrément
Program,D-51919,A,A02,-1,-1,4,5,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,D-52002,A,A02,-1,-1,1,14,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52002,A,A02,-1,-1,2,12,445,Food and beverage stores,Magasins d'alimentation
Program,D-52002,A,A02,-1,-1,3,9,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,D-52002,A,A02,-1,-1,4,7,561,Administrative and support services,Services administratifs et services de soutien
Program,D-52002,A,A02,-1,-1,5,4,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,D-52002,A,A02,-1,-1,5,4,611,Educational services,Services d'enseignement
Program,D-52002,A,A02,-1,-1,5,4,713,"Amusement, gambling and recreation industries","Divertissement, loisirs, jeux de hasard et loteries"
Program,G-71913,A,A02,-1,-1,1,25,711,"Performing arts, spectator sports and related industries","Arts d'interprétation, sports-spectacles et activités connexes"
Program,G-71913,A,A02,-1,-1,2,13,315,Clothing manufacturing,Fabrication de vêtements
Program,G-71913,A,A02,-1,-1,2,13,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,G-71913,A,A02,-1,-1,2,13,452,General merchandise stores,Magasins de marchandises diverses
Program,G-71913,A,A02,-1,-1,2,13,487,Scenic and sightseeing transportation,Transport de tourisme et d'agrément
Program,G-71913,A,A02,-1,-1,2,13,532,Rental and leasing services,Services de location et de location à bail
Program,G-71913,A,A02,-1,-1,2,13,813,"Religious, grant-making, civic, and professional and similar organizations","Organismes religieux, fondations, groupes de citoyens et organisations professionnelles et similaires"
Program,A-61823,A,A03,-1,-1,1,31,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,A-61823,A,A03,-1,-1,2,15,315,Clothing manufacturing,Fabrication de vêtements
Program,A-61823,A,A03,-1,-1,3,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,A-61823,A,A03,-1,-1,4,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,A-61823,A,A03,-1,-1,5,6,445,Food and beverage stores,Magasins d'alimentation
Program,A-63401,A,A03,-1,-1,1,81,812,Personal and laundry services,Services personnels et services de blanchissage
Program,A-63401,A,A03,-1,-1,2,6,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,A-63401,A,A03,-1,-1,2,6,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,A-63401,A,A03,-1,-1,2,6,721,Accommodation services,Services d'hébergement
Program,B-81823,A,A03,-1,-1,1,49,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,B-81823,A,A03,-1,-1,2,13,452,General merchandise stores,Magasins de marchandises diverses
Program,B-81823,A,A03,-1,-1,3,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,B-81823,A,A03,-1,-1,4,5,722,Food services and drinking places,Services de restauration et débits de boissons
Program,B-81823,A,A03,-1,-1,5,3,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,B-81823,A,A03,-1,-1,5,3,453,Miscellaneous store retailers,Magasins de détail divers
Program,C-41823,A,A03,-1,-1,1,33,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,C-41823,A,A03,-1,-1,2,13,453,Miscellaneous store retailers,Magasins de détail divers
Program,C-41823,A,A03,-1,-1,3,7,326,Plastics and rubber products manufacturing,Fabrication de produits en plastique et en caoutchouc
Program,C-41823,A,A03,-1,-1,3,7,442,Furniture and home furnishings stores,Magasins de meubles et d'accessoires de maison
Program,C-41823,A,A03,-1,-1,3,7,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,C-41823,A,A03,-1,-1,3,7,452,General merchandise stores,Magasins de marchandises diverses
Program,C-41823,A,A03,-1,-1,3,7,481,Air transportation,Transport aérien
Program,C-41823,A,A03,-1,-1,3,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,C-41823,A,A03,-1,-1,3,7,561,Administrative and support services,Services administratifs et services de soutien
Program,C-41823,A,A03,-1,-1,3,7,562,Waste management and remediation services,Services de gestion des déchets et d'assainissement
Program,C-42937,A,A03,-1,-1,1,25,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,C-42937,A,A03,-1,-1,1,25,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,C-42937,A,A03,-1,-1,1,25,621,Ambulatory health care services,Services de soins de santé ambulatoires
Program,C-42937,A,A03,-1,-1,1,25,812,Personal and laundry services,Services personnels et services de blanchissage
Program,C-43400,A,A03,-1,-1,1,62,812,Personal and laundry services,Services personnels et services de blanchissage
Program,C-43400,A,A03,-1,-1,2,15,722,Food services and drinking places,Services de restauration et débits de boissons
Program,C-43400,A,A03,-1,-1,3,6,452,General merchandise stores,Magasins de marchandises diverses
Program,C-43400,A,A03,-1,-1,4,4,721,Accommodation services,Services d'hébergement
Program,C-43400,A,A03,-1,-1,5,2,111,Crop production,Cultures agricoles
Program,C-43400,A,A03,-1,-1,5,2,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51823,A,A03,-1,-1,1,33,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51823,A,A03,-1,-1,2,14,315,Clothing manufacturing,Fabrication de vêtements
Program,D-51823,A,A03,-1,-1,3,11,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51823,A,A03,-1,-1,4,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-51823,A,A03,-1,-1,5,4,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,D-51825,A,A03,-1,-1,1,56,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-51825,A,A03,-1,-1,2,8,452,General merchandise stores,Magasins de marchandises diverses
Program,D-51825,A,A03,-1,-1,3,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-51825,A,A03,-1,-1,4,3,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,D-51825,A,A03,-1,-1,5,3,445,Food and beverage stores,Magasins d'alimentation
Program,D-52937,A,A03,-1,-1,1,41,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,D-52937,A,A03,-1,-1,2,14,812,Personal and laundry services,Services personnels et services de blanchissage
Program,D-52937,A,A03,-1,-1,3,8,452,General merchandise stores,Magasins de marchandises diverses
Program,D-52937,A,A03,-1,-1,3,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-52937,A,A03,-1,-1,5,7,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-53400,A,A03,-1,-1,1,73,812,Personal and laundry services,Services personnels et services de blanchissage
Program,D-53400,A,A03,-1,-1,2,7,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53400,A,A03,-1,-1,3,3,445,Food and beverage stores,Magasins d'alimentation
Program,D-53400,A,A03,-1,-1,4,3,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Program,D-53400,A,A03,-1,-1,5,2,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-53400,A,A03,-1,-1,5,2,561,Administrative and support services,Services administratifs et services de soutien
Program,D-53401,A,A03,-1,-1,1,57,812,Personal and laundry services,Services personnels et services de blanchissage
Program,D-53401,A,A03,-1,-1,2,8,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
Program,D-53401,A,A03,-1,-1,3,8,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-53401,A,A03,-1,-1,4,4,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-53401,A,A03,-1,-1,5,3,721,Accommodation services,Services d'hébergement
Program,D-55900,A,A03,-1,-1,1,55,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-55900,A,A03,-1,-1,2,9,452,General merchandise stores,Magasins de marchandises diverses
Program,D-55900,A,A03,-1,-1,3,6,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-55900,A,A03,-1,-1,4,2,451,"Sporting goods, hobby, book and music stores","Magasins d'articles de sport, d'articles de passe-temps, d'articles de musique et de livres"
Program,D-55900,A,A03,-1,-1,4,2,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Program,D-55901,A,A03,-1,-1,1,35,448,Clothing and clothing accessories stores,Magasins de vêtements et d'accessoires vestimentaires
Program,D-55901,A,A03,-1,-1,2,10,722,Food services and drinking places,Services de restauration et débits de boissons
Program,D-55901,A,A03,-1,-1,3,9,452,General merchandise stores,Magasins de marchandises diverses
Program,D-55901,A,A03,-1,-1,4,7,561,Administrative and support services,Services administratifs et services de soutien
Program,D-55901,A,A03,-1,-1,5,5,445,Food and beverage stores,Magasins d'alimentation
Program,G-71912,A,A03,-1,-1,1,17,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Program,G-71912,A,A03,-1,-1,2,15,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
